"","FEDFUNDS","GDP","UNRATE","PAYEMS","ICSA","CPIAUCSL","USREC"
"1976-11-13",4.95,1934.273,7.8,80240,383000,58.1,0
"1976-11-20",4.95,1934.273,7.8,80240,408000,58.1,0
"1976-11-27",4.95,1934.273,7.8,80240,377000,58.1,0
"1976-12-01",4.65,1934.273,7.8,80448,377000,58.4,0
"1976-12-04",4.65,1934.273,7.8,80448,402000,58.4,0
"1976-12-11",4.65,1934.273,7.8,80448,395000,58.4,0
"1976-12-18",4.65,1934.273,7.8,80448,365000,58.4,0
"1976-12-25",4.65,1934.273,7.8,80448,333000,58.4,0
"1977-01-01",4.61,1988.648,7.5,80690,380000,58.7,0
"1977-01-08",4.61,1988.648,7.5,80690,416000,58.7,0
"1977-01-15",4.61,1988.648,7.5,80690,368000,58.7,0
"1977-01-22",4.61,1988.648,7.5,80690,423000,58.7,0
"1977-01-29",4.61,1988.648,7.5,80690,422000,58.7,0
"1977-02-01",4.68,1988.648,7.6,80988,422000,59.3,0
"1977-02-05",4.68,1988.648,7.6,80988,565000,59.3,0
"1977-02-12",4.68,1988.648,7.6,80988,477000,59.3,0
"1977-02-19",4.68,1988.648,7.6,80988,399000,59.3,0
"1977-02-26",4.68,1988.648,7.6,80988,362000,59.3,0
"1977-03-01",4.69,1988.648,7.4,81391,362000,59.6,0
"1977-03-05",4.69,1988.648,7.4,81391,361000,59.6,0
"1977-03-12",4.69,1988.648,7.4,81391,355000,59.6,0
"1977-03-19",4.69,1988.648,7.4,81391,369000,59.6,0
"1977-03-26",4.69,1988.648,7.4,81391,356000,59.6,0
"1977-04-01",4.73,2055.909,7.2,81728,356000,60,0
"1977-04-02",4.73,2055.909,7.2,81728,350000,60,0
"1977-04-09",4.73,2055.909,7.2,81728,376000,60,0
"1977-04-16",4.73,2055.909,7.2,81728,361000,60,0
"1977-04-23",4.73,2055.909,7.2,81728,375000,60,0
"1977-04-30",4.73,2055.909,7.2,81728,375000,60,0
"1977-05-01",5.35,2055.909,7,82088,375000,60.2,0
"1977-05-07",5.35,2055.909,7,82088,384000,60.2,0
"1977-05-14",5.35,2055.909,7,82088,381000,60.2,0
"1977-05-21",5.35,2055.909,7,82088,375000,60.2,0
"1977-05-28",5.35,2055.909,7,82088,381000,60.2,0
"1977-06-01",5.39,2055.909,7.2,82488,381000,60.5,0
"1977-06-04",5.39,2055.909,7.2,82488,363000,60.5,0
"1977-06-11",5.39,2055.909,7.2,82488,358000,60.5,0
"1977-06-18",5.39,2055.909,7.2,82488,359000,60.5,0
"1977-06-25",5.39,2055.909,7.2,82488,365000,60.5,0
"1977-07-01",5.42,2118.473,6.9,82834,365000,60.8,0
"1977-07-02",5.42,2118.473,6.9,82834,350000,60.8,0
"1977-07-09",5.42,2118.473,6.9,82834,361000,60.8,0
"1977-07-16",5.42,2118.473,6.9,82834,366000,60.8,0
"1977-07-23",5.42,2118.473,6.9,82834,365000,60.8,0
"1977-07-30",5.42,2118.473,6.9,82834,365000,60.8,0
"1977-08-01",5.9,2118.473,7,83075,365000,61.1,0
"1977-08-06",5.9,2118.473,7,83075,378000,61.1,0
"1977-08-13",5.9,2118.473,7,83075,359000,61.1,0
"1977-08-20",5.9,2118.473,7,83075,367000,61.1,0
"1977-08-27",5.9,2118.473,7,83075,365000,61.1,0
"1977-09-01",6.14,2118.473,6.8,83532,365000,61.3,0
"1977-09-03",6.14,2118.473,6.8,83532,374000,61.3,0
"1977-09-10",6.14,2118.473,6.8,83532,359000,61.3,0
"1977-09-17",6.14,2118.473,6.8,83532,362000,61.3,0
"1977-09-24",6.14,2118.473,6.8,83532,380000,61.3,0
"1977-10-01",6.47,2164.27,6.8,83800,348000,61.6,0
"1977-10-08",6.47,2164.27,6.8,83800,365000,61.6,0
"1977-10-15",6.47,2164.27,6.8,83800,358000,61.6,0
"1977-10-22",6.47,2164.27,6.8,83800,375000,61.6,0
"1977-10-29",6.47,2164.27,6.8,83800,349000,61.6,0
"1977-11-01",6.51,2164.27,6.8,84173,349000,62,0
"1977-11-05",6.51,2164.27,6.8,84173,366000,62,0
"1977-11-12",6.51,2164.27,6.8,84173,334000,62,0
"1977-11-19",6.51,2164.27,6.8,84173,360000,62,0
"1977-11-26",6.51,2164.27,6.8,84173,354000,62,0
"1977-12-01",6.56,2164.27,6.4,84410,354000,62.3,0
"1977-12-03",6.56,2164.27,6.4,84410,367000,62.3,0
"1977-12-10",6.56,2164.27,6.4,84410,364000,62.3,0
"1977-12-17",6.56,2164.27,6.4,84410,359000,62.3,0
"1977-12-24",6.56,2164.27,6.4,84410,344000,62.3,0
"1977-12-31",6.56,2164.27,6.4,84410,364000,62.3,0
"1978-01-01",6.7,2202.76,6.4,84594,364000,62.7,0
"1978-01-07",6.7,2202.76,6.4,84594,346000,62.7,0
"1978-01-14",6.7,2202.76,6.4,84594,343000,62.7,0
"1978-01-21",6.7,2202.76,6.4,84594,352000,62.7,0
"1978-01-28",6.7,2202.76,6.4,84594,363000,62.7,0
"1978-02-01",6.78,2202.76,6.3,84948,363000,63,0
"1978-02-04",6.78,2202.76,6.3,84948,360000,63,0
"1978-02-11",6.78,2202.76,6.3,84948,373000,63,0
"1978-02-18",6.78,2202.76,6.3,84948,429000,63,0
"1978-02-25",6.78,2202.76,6.3,84948,371000,63,0
"1978-03-01",6.79,2202.76,6.3,85460,371000,63.4,0
"1978-03-04",6.79,2202.76,6.3,85460,355000,63.4,0
"1978-03-11",6.79,2202.76,6.3,85460,359000,63.4,0
"1978-03-18",6.79,2202.76,6.3,85460,347000,63.4,0
"1978-03-25",6.79,2202.76,6.3,85460,335000,63.4,0
"1978-04-01",6.89,2331.633,6.1,86162,333000,63.9,0
"1978-04-08",6.89,2331.633,6.1,86162,345000,63.9,0
"1978-04-15",6.89,2331.633,6.1,86162,309000,63.9,0
"1978-04-22",6.89,2331.633,6.1,86162,319000,63.9,0
"1978-04-29",6.89,2331.633,6.1,86162,324000,63.9,0
"1978-05-01",7.36,2331.633,6,86509,324000,64.5,0
"1978-05-06",7.36,2331.633,6,86509,334000,64.5,0
"1978-05-13",7.36,2331.633,6,86509,322000,64.5,0
"1978-05-20",7.36,2331.633,6,86509,334000,64.5,0
"1978-05-27",7.36,2331.633,6,86509,318000,64.5,0
"1978-06-01",7.6,2331.633,5.9,86950,318000,65,0
"1978-06-03",7.6,2331.633,5.9,86950,310000,65,0
"1978-06-10",7.6,2331.633,5.9,86950,331000,65,0
"1978-06-17",7.6,2331.633,5.9,86950,326000,65,0
"1978-06-24",7.6,2331.633,5.9,86950,330000,65,0
"1978-07-01",7.81,2395.053,6.2,87204,348000,65.5,0
"1978-07-08",7.81,2395.053,6.2,87204,356000,65.5,0
"1978-07-15",7.81,2395.053,6.2,87204,352000,65.5,0
"1978-07-22",7.81,2395.053,6.2,87204,349000,65.5,0
"1978-07-29",7.81,2395.053,6.2,87204,346000,65.5,0
"1978-08-01",8.04,2395.053,5.9,87483,346000,65.9,0
"1978-08-05",8.04,2395.053,5.9,87483,365000,65.9,0
"1978-08-12",8.04,2395.053,5.9,87483,354000,65.9,0
"1978-08-19",8.04,2395.053,5.9,87483,343000,65.9,0
"1978-08-26",8.04,2395.053,5.9,87483,333000,65.9,0
"1978-09-01",8.45,2395.053,6,87621,333000,66.5,0
"1978-09-02",8.45,2395.053,6,87621,313000,66.5,0
"1978-09-09",8.45,2395.053,6,87621,337000,66.5,0
"1978-09-16",8.45,2395.053,6,87621,322000,66.5,0
"1978-09-23",8.45,2395.053,6,87621,323000,66.5,0
"1978-09-30",8.45,2395.053,6,87621,318000,66.5,0
"1978-10-01",8.96,2476.949,5.8,87956,318000,67.1,0
"1978-10-07",8.96,2476.949,5.8,87956,343000,67.1,0
"1978-10-14",8.96,2476.949,5.8,87956,316000,67.1,0
"1978-10-21",8.96,2476.949,5.8,87956,338000,67.1,0
"1978-10-28",8.96,2476.949,5.8,87956,316000,67.1,0
"1978-11-01",9.76,2476.949,5.9,88391,316000,67.5,0
"1978-11-04",9.76,2476.949,5.9,88391,317000,67.5,0
"1978-11-11",9.76,2476.949,5.9,88391,304000,67.5,0
"1978-11-18",9.76,2476.949,5.9,88391,342000,67.5,0
"1978-11-25",9.76,2476.949,5.9,88391,359000,67.5,0
"1978-12-01",10.03,2476.949,6,88671,359000,67.9,0
"1978-12-02",10.03,2476.949,6,88671,377000,67.9,0
"1978-12-09",10.03,2476.949,6,88671,344000,67.9,0
"1978-12-16",10.03,2476.949,6,88671,347000,67.9,0
"1978-12-23",10.03,2476.949,6,88671,352000,67.9,0
"1978-12-30",10.03,2476.949,6,88671,358000,67.9,0
"1979-01-01",10.07,2526.61,5.9,88808,358000,68.5,0
"1979-01-06",10.07,2526.61,5.9,88808,359000,68.5,0
"1979-01-13",10.07,2526.61,5.9,88808,392000,68.5,0
"1979-01-20",10.07,2526.61,5.9,88808,337000,68.5,0
"1979-01-27",10.07,2526.61,5.9,88808,342000,68.5,0
"1979-02-01",10.06,2526.61,5.9,89055,342000,69.2,0
"1979-02-03",10.06,2526.61,5.9,89055,348000,69.2,0
"1979-02-10",10.06,2526.61,5.9,89055,359000,69.2,0
"1979-02-17",10.06,2526.61,5.9,89055,367000,69.2,0
"1979-02-24",10.06,2526.61,5.9,89055,360000,69.2,0
"1979-03-01",10.09,2526.61,5.8,89479,360000,69.9,0
"1979-03-03",10.09,2526.61,5.8,89479,355000,69.9,0
"1979-03-10",10.09,2526.61,5.8,89479,363000,69.9,0
"1979-03-17",10.09,2526.61,5.8,89479,359000,69.9,0
"1979-03-24",10.09,2526.61,5.8,89479,353000,69.9,0
"1979-03-31",10.09,2526.61,5.8,89479,360000,69.9,0
"1979-04-01",10.01,2591.247,5.8,89417,360000,70.6,0
"1979-04-07",10.01,2591.247,5.8,89417,465000,70.6,0
"1979-04-14",10.01,2591.247,5.8,89417,457000,70.6,0
"1979-04-21",10.01,2591.247,5.8,89417,383000,70.6,0
"1979-04-28",10.01,2591.247,5.8,89417,357000,70.6,0
"1979-05-01",10.24,2591.247,5.6,89789,357000,71.4,0
"1979-05-05",10.24,2591.247,5.6,89789,353000,71.4,0
"1979-05-12",10.24,2591.247,5.6,89789,344000,71.4,0
"1979-05-19",10.24,2591.247,5.6,89789,346000,71.4,0
"1979-05-26",10.24,2591.247,5.6,89789,349000,71.4,0
"1979-06-01",10.29,2591.247,5.7,90108,349000,72.2,0
"1979-06-02",10.29,2591.247,5.7,90108,336000,72.2,0
"1979-06-09",10.29,2591.247,5.7,90108,365000,72.2,0
"1979-06-16",10.29,2591.247,5.7,90108,351000,72.2,0
"1979-06-23",10.29,2591.247,5.7,90108,379000,72.2,0
"1979-06-30",10.29,2591.247,5.7,90108,369000,72.2,0
"1979-07-01",10.47,2667.565,5.7,90217,369000,73,0
"1979-07-07",10.47,2667.565,5.7,90217,368000,73,0
"1979-07-14",10.47,2667.565,5.7,90217,368000,73,0
"1979-07-21",10.47,2667.565,5.7,90217,395000,73,0
"1979-07-28",10.47,2667.565,5.7,90217,386000,73,0
"1979-08-01",10.94,2667.565,6,90300,386000,73.7,0
"1979-08-04",10.94,2667.565,6,90300,412000,73.7,0
"1979-08-11",10.94,2667.565,6,90300,386000,73.7,0
"1979-08-18",10.94,2667.565,6,90300,387000,73.7,0
"1979-08-25",10.94,2667.565,6,90300,390000,73.7,0
"1979-09-01",11.43,2667.565,5.9,90327,389000,74.4,0
"1979-09-08",11.43,2667.565,5.9,90327,378000,74.4,0
"1979-09-15",11.43,2667.565,5.9,90327,384000,74.4,0
"1979-09-22",11.43,2667.565,5.9,90327,388000,74.4,0
"1979-09-29",11.43,2667.565,5.9,90327,390000,74.4,0
"1979-10-01",13.77,2723.883,6,90481,390000,75.2,0
"1979-10-06",13.77,2723.883,6,90481,412000,75.2,0
"1979-10-13",13.77,2723.883,6,90481,393000,75.2,0
"1979-10-20",13.77,2723.883,6,90481,406000,75.2,0
"1979-10-27",13.77,2723.883,6,90481,398000,75.2,0
"1979-11-01",13.18,2723.883,5.9,90573,398000,76,0
"1979-11-03",13.18,2723.883,5.9,90573,395000,76,0
"1979-11-10",13.18,2723.883,5.9,90573,414000,76,0
"1979-11-17",13.18,2723.883,5.9,90573,430000,76,0
"1979-11-24",13.18,2723.883,5.9,90573,414000,76,0
"1979-12-01",13.78,2723.883,6,90672,416000,76.9,0
"1979-12-08",13.78,2723.883,6,90672,415000,76.9,0
"1979-12-15",13.78,2723.883,6,90672,411000,76.9,0
"1979-12-22",13.78,2723.883,6,90672,471000,76.9,0
"1979-12-29",13.78,2723.883,6,90672,428000,76.9,0
"1980-01-01",13.82,2789.842,6.3,90800,428000,78,0
"1980-01-05",13.82,2789.842,6.3,90800,394000,78,0
"1980-01-12",13.82,2789.842,6.3,90800,405000,78,0
"1980-01-19",13.82,2789.842,6.3,90800,446000,78,0
"1980-01-26",13.82,2789.842,6.3,90800,412000,78,0
"1980-02-01",14.13,2789.842,6.3,90883,412000,79,1
"1980-02-02",14.13,2789.842,6.3,90883,404000,79,1
"1980-02-09",14.13,2789.842,6.3,90883,425000,79,1
"1980-02-16",14.13,2789.842,6.3,90883,415000,79,1
"1980-02-23",14.13,2789.842,6.3,90883,428000,79,1
"1980-03-01",17.19,2789.842,6.3,90994,409000,80.1,1
"1980-03-08",17.19,2789.842,6.3,90994,418000,80.1,1
"1980-03-15",17.19,2789.842,6.3,90994,432000,80.1,1
"1980-03-22",17.19,2789.842,6.3,90994,435000,80.1,1
"1980-03-29",17.19,2789.842,6.3,90994,475000,80.1,1
"1980-04-01",17.61,2797.352,6.9,90849,475000,80.9,1
"1980-04-05",17.61,2797.352,6.9,90849,464000,80.9,1
"1980-04-12",17.61,2797.352,6.9,90849,544000,80.9,1
"1980-04-19",17.61,2797.352,6.9,90849,548000,80.9,1
"1980-04-26",17.61,2797.352,6.9,90849,563000,80.9,1
"1980-05-01",10.98,2797.352,7.5,90420,563000,81.7,1
"1980-05-03",10.98,2797.352,7.5,90420,572000,81.7,1
"1980-05-10",10.98,2797.352,7.5,90420,601000,81.7,1
"1980-05-17",10.98,2797.352,7.5,90420,642000,81.7,1
"1980-05-24",10.98,2797.352,7.5,90420,627000,81.7,1
"1980-05-31",10.98,2797.352,7.5,90420,637000,81.7,1
"1980-06-01",9.47,2797.352,7.6,90101,637000,82.5,1
"1980-06-07",9.47,2797.352,7.6,90101,610000,82.5,1
"1980-06-14",9.47,2797.352,7.6,90101,592000,82.5,1
"1980-06-21",9.47,2797.352,7.6,90101,599000,82.5,1
"1980-06-28",9.47,2797.352,7.6,90101,627000,82.5,1
"1980-07-01",9.03,2856.483,7.8,89840,627000,82.6,1
"1980-07-05",9.03,2856.483,7.8,89840,579000,82.6,1
"1980-07-12",9.03,2856.483,7.8,89840,533000,82.6,1
"1980-07-19",9.03,2856.483,7.8,89840,567000,82.6,1
"1980-07-26",9.03,2856.483,7.8,89840,558000,82.6,1
"1980-08-01",9.61,2856.483,7.7,90099,558000,83.2,0
"1980-08-02",9.61,2856.483,7.7,90099,569000,83.2,0
"1980-08-09",9.61,2856.483,7.7,90099,533000,83.2,0
"1980-08-16",9.61,2856.483,7.7,90099,525000,83.2,0
"1980-08-23",9.61,2856.483,7.7,90099,512000,83.2,0
"1980-08-30",9.61,2856.483,7.7,90099,502000,83.2,0
"1980-09-01",10.87,2856.483,7.5,90213,502000,83.9,0
"1980-09-06",10.87,2856.483,7.5,90213,511000,83.9,0
"1980-09-13",10.87,2856.483,7.5,90213,492000,83.9,0
"1980-09-20",10.87,2856.483,7.5,90213,465000,83.9,0
"1980-09-27",10.87,2856.483,7.5,90213,463000,83.9,0
"1980-10-01",12.81,2985.557,7.5,90490,463000,84.7,0
"1980-10-04",12.81,2985.557,7.5,90490,462000,84.7,0
"1980-10-11",12.81,2985.557,7.5,90490,447000,84.7,0
"1980-10-18",12.81,2985.557,7.5,90490,425000,84.7,0
"1980-10-25",12.81,2985.557,7.5,90490,418000,84.7,0
"1980-11-01",15.85,2985.557,7.5,90747,419000,85.6,0
"1980-11-08",15.85,2985.557,7.5,90747,407000,85.6,0
"1980-11-15",15.85,2985.557,7.5,90747,427000,85.6,0
"1980-11-22",15.85,2985.557,7.5,90747,398000,85.6,0
"1980-11-29",15.85,2985.557,7.5,90747,412000,85.6,0
"1980-12-01",18.9,2985.557,7.2,90943,412000,86.4,0
"1980-12-06",18.9,2985.557,7.2,90943,416000,86.4,0
"1980-12-13",18.9,2985.557,7.2,90943,413000,86.4,0
"1980-12-20",18.9,2985.557,7.2,90943,412000,86.4,0
"1980-12-27",18.9,2985.557,7.2,90943,399000,86.4,0
"1981-01-01",19.08,3124.206,7.5,91033,399000,87.2,0
"1981-01-03",19.08,3124.206,7.5,91033,410000,87.2,0
"1981-01-10",19.08,3124.206,7.5,91033,419000,87.2,0
"1981-01-17",19.08,3124.206,7.5,91033,421000,87.2,0
"1981-01-24",19.08,3124.206,7.5,91033,396000,87.2,0
"1981-01-31",19.08,3124.206,7.5,91033,419000,87.2,0
"1981-02-01",15.93,3124.206,7.4,91105,419000,88,0
"1981-02-07",15.93,3124.206,7.4,91105,420000,88,0
"1981-02-14",15.93,3124.206,7.4,91105,423000,88,0
"1981-02-21",15.93,3124.206,7.4,91105,438000,88,0
"1981-02-28",15.93,3124.206,7.4,91105,434000,88,0
"1981-03-01",14.7,3124.206,7.4,91210,434000,88.6,0
"1981-03-07",14.7,3124.206,7.4,91210,409000,88.6,0
"1981-03-14",14.7,3124.206,7.4,91210,408000,88.6,0
"1981-03-21",14.7,3124.206,7.4,91210,401000,88.6,0
"1981-03-28",14.7,3124.206,7.4,91210,412000,88.6,0
"1981-04-01",15.72,3162.532,7.2,91283,412000,89.1,0
"1981-04-04",15.72,3162.532,7.2,91283,417000,89.1,0
"1981-04-11",15.72,3162.532,7.2,91283,396000,89.1,0
"1981-04-18",15.72,3162.532,7.2,91283,392000,89.1,0
"1981-04-25",15.72,3162.532,7.2,91283,436000,89.1,0
"1981-05-01",18.52,3162.532,7.5,91296,436000,89.7,0
"1981-05-02",18.52,3162.532,7.5,91296,413000,89.7,0
"1981-05-09",18.52,3162.532,7.5,91296,423000,89.7,0
"1981-05-16",18.52,3162.532,7.5,91296,414000,89.7,0
"1981-05-23",18.52,3162.532,7.5,91296,415000,89.7,0
"1981-05-30",18.52,3162.532,7.5,91296,417000,89.7,0
"1981-06-01",19.1,3162.532,7.5,91490,417000,90.5,0
"1981-06-06",19.1,3162.532,7.5,91490,428000,90.5,0
"1981-06-13",19.1,3162.532,7.5,91490,425000,90.5,0
"1981-06-20",19.1,3162.532,7.5,91490,435000,90.5,0
"1981-06-27",19.1,3162.532,7.5,91490,444000,90.5,0
"1981-07-01",19.04,3260.609,7.2,91601,444000,91.5,0
"1981-07-04",19.04,3260.609,7.2,91601,460000,91.5,0
"1981-07-11",19.04,3260.609,7.2,91601,426000,91.5,0
"1981-07-18",19.04,3260.609,7.2,91601,430000,91.5,0
"1981-07-25",19.04,3260.609,7.2,91601,407000,91.5,0
"1981-08-01",17.82,3260.609,7.4,91565,476000,92.2,1
"1981-08-08",17.82,3260.609,7.4,91565,448000,92.2,1
"1981-08-15",17.82,3260.609,7.4,91565,442000,92.2,1
"1981-08-22",17.82,3260.609,7.4,91565,434000,92.2,1
"1981-08-29",17.82,3260.609,7.4,91565,451000,92.2,1
"1981-09-01",15.87,3260.609,7.6,91477,451000,93.1,1
"1981-09-05",15.87,3260.609,7.6,91477,473000,93.1,1
"1981-09-12",15.87,3260.609,7.6,91477,454000,93.1,1
"1981-09-19",15.87,3260.609,7.6,91477,475000,93.1,1
"1981-09-26",15.87,3260.609,7.6,91477,491000,93.1,1
"1981-10-01",15.08,3280.818,7.9,91380,491000,93.4,1
"1981-10-03",15.08,3280.818,7.9,91380,489000,93.4,1
"1981-10-10",15.08,3280.818,7.9,91380,491000,93.4,1
"1981-10-17",15.08,3280.818,7.9,91380,487000,93.4,1
"1981-10-24",15.08,3280.818,7.9,91380,483000,93.4,1
"1981-10-31",15.08,3280.818,7.9,91380,514000,93.4,1
"1981-11-01",13.31,3280.818,8.3,91171,514000,93.8,1
"1981-11-07",13.31,3280.818,8.3,91171,514000,93.8,1
"1981-11-14",13.31,3280.818,8.3,91171,517000,93.8,1
"1981-11-21",13.31,3280.818,8.3,91171,464000,93.8,1
"1981-11-28",13.31,3280.818,8.3,91171,552000,93.8,1
"1981-12-01",12.37,3280.818,8.5,90895,552000,94.1,1
"1981-12-05",12.37,3280.818,8.5,90895,558000,94.1,1
"1981-12-12",12.37,3280.818,8.5,90895,551000,94.1,1
"1981-12-19",12.37,3280.818,8.5,90895,539000,94.1,1
"1981-12-26",12.37,3280.818,8.5,90895,556000,94.1,1
"1982-01-01",13.22,3274.302,8.6,90565,556000,94.4,1
"1982-01-02",13.22,3274.302,8.6,90565,495000,94.4,1
"1982-01-09",13.22,3274.302,8.6,90565,545000,94.4,1
"1982-01-16",13.22,3274.302,8.6,90565,489000,94.4,1
"1982-01-23",13.22,3274.302,8.6,90565,564000,94.4,1
"1982-01-30",13.22,3274.302,8.6,90565,583000,94.4,1
"1982-02-01",14.78,3274.302,8.9,90563,583000,94.7,1
"1982-02-06",14.78,3274.302,8.9,90563,556000,94.7,1
"1982-02-13",14.78,3274.302,8.9,90563,507000,94.7,1
"1982-02-20",14.78,3274.302,8.9,90563,544000,94.7,1
"1982-02-27",14.78,3274.302,8.9,90563,528000,94.7,1
"1982-03-01",14.68,3274.302,9,90434,528000,94.7,1
"1982-03-06",14.68,3274.302,9,90434,556000,94.7,1
"1982-03-13",14.68,3274.302,9,90434,539000,94.7,1
"1982-03-20",14.68,3274.302,9,90434,557000,94.7,1
"1982-03-27",14.68,3274.302,9,90434,574000,94.7,1
"1982-04-01",14.94,3331.972,9.3,90150,574000,95,1
"1982-04-03",14.94,3331.972,9.3,90150,578000,95,1
"1982-04-10",14.94,3331.972,9.3,90150,585000,95,1
"1982-04-17",14.94,3331.972,9.3,90150,597000,95,1
"1982-04-24",14.94,3331.972,9.3,90150,588000,95,1
"1982-05-01",14.45,3331.972,9.4,90107,576000,95.9,1
"1982-05-08",14.45,3331.972,9.4,90107,584000,95.9,1
"1982-05-15",14.45,3331.972,9.4,90107,585000,95.9,1
"1982-05-22",14.45,3331.972,9.4,90107,586000,95.9,1
"1982-05-29",14.45,3331.972,9.4,90107,588000,95.9,1
"1982-06-01",14.15,3331.972,9.6,89865,588000,97,1
"1982-06-05",14.15,3331.972,9.6,89865,611000,97,1
"1982-06-12",14.15,3331.972,9.6,89865,614000,97,1
"1982-06-19",14.15,3331.972,9.6,89865,591000,97,1
"1982-06-26",14.15,3331.972,9.6,89865,582000,97,1
"1982-07-01",12.59,3366.322,9.8,89521,582000,97.5,1
"1982-07-03",12.59,3366.322,9.8,89521,6e+05,97.5,1
"1982-07-10",12.59,3366.322,9.8,89521,572000,97.5,1
"1982-07-17",12.59,3366.322,9.8,89521,567000,97.5,1
"1982-07-24",12.59,3366.322,9.8,89521,536000,97.5,1
"1982-07-31",12.59,3366.322,9.8,89521,605000,97.5,1
"1982-08-01",10.12,3366.322,9.8,89363,605000,97.7,1
"1982-08-07",10.12,3366.322,9.8,89363,606000,97.7,1
"1982-08-14",10.12,3366.322,9.8,89363,637000,97.7,1
"1982-08-21",10.12,3366.322,9.8,89363,628000,97.7,1
"1982-08-28",10.12,3366.322,9.8,89363,647000,97.7,1
"1982-09-01",10.31,3366.322,10.1,89183,647000,97.7,1
"1982-09-04",10.31,3366.322,10.1,89183,651000,97.7,1
"1982-09-11",10.31,3366.322,10.1,89183,641000,97.7,1
"1982-09-18",10.31,3366.322,10.1,89183,680000,97.7,1
"1982-09-25",10.31,3366.322,10.1,89183,671000,97.7,1
"1982-10-01",9.71,3402.561,10.4,88907,671000,98.1,1
"1982-10-02",9.71,3402.561,10.4,88907,695000,98.1,1
"1982-10-09",9.71,3402.561,10.4,88907,651000,98.1,1
"1982-10-16",9.71,3402.561,10.4,88907,656000,98.1,1
"1982-10-23",9.71,3402.561,10.4,88907,623000,98.1,1
"1982-10-30",9.71,3402.561,10.4,88907,637000,98.1,1
"1982-11-01",9.2,3402.561,10.8,88786,637000,98,1
"1982-11-06",9.2,3402.561,10.8,88786,589000,98,1
"1982-11-13",9.2,3402.561,10.8,88786,599000,98,1
"1982-11-20",9.2,3402.561,10.8,88786,577000,98,1
"1982-11-27",9.2,3402.561,10.8,88786,612000,98,1
"1982-12-01",8.95,3402.561,10.8,88771,612000,97.7,0
"1982-12-04",8.95,3402.561,10.8,88771,557000,97.7,0
"1982-12-11",8.95,3402.561,10.8,88771,533000,97.7,0
"1982-12-18",8.95,3402.561,10.8,88771,516000,97.7,0
"1982-12-25",8.95,3402.561,10.8,88771,489000,97.7,0
"1983-01-01",8.68,3473.413,10.4,88990,534000,97.9,0
"1983-01-08",8.68,3473.413,10.4,88990,510000,97.9,0
"1983-01-15",8.68,3473.413,10.4,88990,479000,97.9,0
"1983-01-22",8.68,3473.413,10.4,88990,479000,97.9,0
"1983-01-29",8.68,3473.413,10.4,88990,503000,97.9,0
"1983-02-01",8.51,3473.413,10.4,88917,503000,98,0
"1983-02-05",8.51,3473.413,10.4,88917,501000,98,0
"1983-02-12",8.51,3473.413,10.4,88917,486000,98,0
"1983-02-19",8.51,3473.413,10.4,88917,487000,98,0
"1983-02-26",8.51,3473.413,10.4,88917,481000,98,0
"1983-03-01",8.77,3473.413,10.3,89090,481000,98.1,0
"1983-03-05",8.77,3473.413,10.3,89090,495000,98.1,0
"1983-03-12",8.77,3473.413,10.3,89090,475000,98.1,0
"1983-03-19",8.77,3473.413,10.3,89090,470000,98.1,0
"1983-03-26",8.77,3473.413,10.3,89090,481000,98.1,0
"1983-04-01",8.8,3578.848,10.2,89364,481000,98.8,0
"1983-04-02",8.8,3578.848,10.2,89364,491000,98.8,0
"1983-04-09",8.8,3578.848,10.2,89364,496000,98.8,0
"1983-04-16",8.8,3578.848,10.2,89364,515000,98.8,0
"1983-04-23",8.8,3578.848,10.2,89364,488000,98.8,0
"1983-04-30",8.8,3578.848,10.2,89364,490000,98.8,0
"1983-05-01",8.63,3578.848,10.1,89644,490000,99.2,0
"1983-05-07",8.63,3578.848,10.1,89644,494000,99.2,0
"1983-05-14",8.63,3578.848,10.1,89644,464000,99.2,0
"1983-05-21",8.63,3578.848,10.1,89644,460000,99.2,0
"1983-05-28",8.63,3578.848,10.1,89644,454000,99.2,0
"1983-06-01",8.98,3578.848,10.1,90021,454000,99.4,0
"1983-06-04",8.98,3578.848,10.1,90021,459000,99.4,0
"1983-06-11",8.98,3578.848,10.1,90021,442000,99.4,0
"1983-06-18",8.98,3578.848,10.1,90021,434000,99.4,0
"1983-06-25",8.98,3578.848,10.1,90021,442000,99.4,0
"1983-07-01",9.37,3689.179,9.4,90437,442000,99.8,0
"1983-07-02",9.37,3689.179,9.4,90437,422000,99.8,0
"1983-07-09",9.37,3689.179,9.4,90437,412000,99.8,0
"1983-07-16",9.37,3689.179,9.4,90437,396000,99.8,0
"1983-07-23",9.37,3689.179,9.4,90437,395000,99.8,0
"1983-07-30",9.37,3689.179,9.4,90437,415000,99.8,0
"1983-08-01",9.56,3689.179,9.5,90129,415000,100.1,0
"1983-08-06",9.56,3689.179,9.5,90129,415000,100.1,0
"1983-08-13",9.56,3689.179,9.5,90129,457000,100.1,0
"1983-08-20",9.56,3689.179,9.5,90129,445000,100.1,0
"1983-08-27",9.56,3689.179,9.5,90129,426000,100.1,0
"1983-09-01",9.45,3689.179,9.2,91247,426000,100.4,0
"1983-09-03",9.45,3689.179,9.2,91247,411000,100.4,0
"1983-09-10",9.45,3689.179,9.2,91247,403000,100.4,0
"1983-09-17",9.45,3689.179,9.2,91247,405000,100.4,0
